time,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),snowfall (cm),cloudcover (%)
2022-08-29T16:00,27.8,65,20.5,30.5,0,0,0,13
2022-08-29T17:00,28.7,60,20.2,31.6,0.1,0.1,0,14
2022-08-29T18:00,29.3,58,20.1,31.9,0,0,0,22
2022-08-29T19:00,29.7,56,19.9,32.2,0,0,0,44
2022-08-29T20:00,29.1,59,20.2,31,0,0,0,40
2022-08-29T21:00,28.3,65,21,30.3,0,0,0,23
2022-08-29T22:00,27.4,70,21.3,29.7,0,0,0,20
2022-08-29T23:00,26.2,75,21.4,28.4,0,0,0,21
2022-08-30T00:00,25,80,21.4,27.2,0,0,0,17
2022-08-30T01:00,24.4,84,21.4,26.7,0,0,0,6
2022-08-30T02:00,24,86,21.5,26.6,0,0,0,3
2022-08-30T03:00,23.6,88,21.5,26.3,0,0,0,1
2022-08-30T04:00,23.2,90,21.4,26.1,0,0,0,3
2022-08-30T05:00,22.8,92,21.4,25.8,0,0,0,1
2022-08-30T06:00,22.4,94,21.3,25.5,0,0,0,1
2022-08-30T07:00,22.2,93,21.1,25.2,0,0,0,2
2022-08-30T08:00,22,94,21.1,24.9,0,0,0,2
2022-08-30T09:00,21.8,95,21,24.7,0,0,0,4
2022-08-30T10:00,21.7,96,21.1,25.4,0,0,0,9
2022-08-30T11:00,21.7,97,21.2,25.1,0,0,0,18
2022-08-30T12:00,23.4,89,21.5,26.6,0,0,0,41
2022-08-30T13:00,25,81,21.5,28.1,0,0,0,62
2022-08-30T14:00,26.9,71,21.3,29.8,0,0,0,48
2022-08-30T15:00,28.4,64,21,31.4,0,0,0,27
2022-08-30T16:00,29.6,59,20.7,33,0,0,0,16
2022-08-30T17:00,30.6,55,20.5,33.9,0,0,0,26
2022-08-30T18:00,30.6,55,20.5,32.7,0,0,0,24
2022-08-30T19:00,30.1,57,20.7,31.8,0.1,0.1,0,23
2022-08-30T20:00,30,58,20.7,31.4,0,0,0,23
2022-08-30T21:00,29.4,59,20.6,30.6,0,0,0,18
2022-08-30T22:00,28.4,63,20.6,29.7,0,0,0,34
2022-08-30T23:00,27.1,68,20.6,28.7,0,0,0,35
2022-08-31T00:00,25.6,75,20.8,28,0.2,0.2,0,49
2022-08-31T01:00,24.7,80,20.9,27.2,0.3,0.3,0,85
2022-08-31T02:00,24,83,21,27.1,0.4,0.4,0,63
2022-08-31T03:00,23,91,21.5,26.3,1,1,0,73
2022-08-31T04:00,22.5,95,21.6,25.7,1.4,1.4,0,87
2022-08-31T05:00,22.3,96,21.6,25.5,1.2,1.2,0,81
2022-08-31T06:00,22.1,97,21.6,25.6,0.2,0.2,0,55
2022-08-31T07:00,21.7,83,18.6,24,0,0,0,19
2022-08-31T08:00,21.2,85,18.6,23.2,0,0,0,8
2022-08-31T09:00,20.6,88,18.6,22.6,0,0,0,3
2022-08-31T10:00,20.2,91,18.6,22.3,0,0,0,0
2022-08-31T11:00,20.1,92,18.7,22,0,0,0,0
2022-08-31T12:00,21,88,19,23,0,0,0,1
2022-08-31T13:00,22.3,80,18.6,23.6,0,0,0,8
2022-08-31T14:00,23.6,71,18.1,24.7,0,0,0,5
2022-08-31T15:00,25,62,17.2,26.4,0,0,0,2
2022-08-31T16:00,26.3,54,16.4,27.6,0,0,0,11
2022-08-31T17:00,27.2,49,15.5,27.7,0,0,0,26
2022-08-31T18:00,27.9,45,14.9,28,0,0,0,16
2022-08-31T19:00,28.5,40,13.7,27.9,0,0,0,25
2022-08-31T20:00,28.1,39,13,26.5,0,0,0,22
2022-08-31T21:00,27.8,39,12.4,26.2,0,0,0,21
2022-08-31T22:00,27.2,39,12,25.7,0,0,0,0
2022-08-31T23:00,26,42,12.1,25,0,0,0,0
2022-09-01T00:00,24.3,52,13.7,24.5,0,0,0,0
2022-09-01T01:00,22.4,64,15.2,23.1,0,0,0,0
2022-09-01T02:00,21.2,66,14.5,21.2,0,0,0,0
2022-09-01T03:00,20.6,65,13.7,20.1,0,0,0,0
2022-09-01T04:00,20.4,61,12.7,19.6,0,0,0,0
2022-09-01T05:00,20.3,60,12.2,19.1,0,0,0,0
2022-09-01T06:00,20,61,12.2,18.6,0,0,0,0
2022-09-01T07:00,19.9,62,12.3,18.6,0,0,0,0
2022-09-01T08:00,19.6,64,12.7,18.5,0,0,0,0
2022-09-01T09:00,19.5,66,13,18.5,0,0,0,0
2022-09-01T10:00,19.3,68,13.4,18.5,0,0,0,0
2022-09-01T11:00,19.2,72,14.1,18.9,0,0,0,0
2022-09-01T12:00,20.9,67,14.6,21.1,0,0,0,0
2022-09-01T13:00,23,58,14.3,23,0,0,0,7
2022-09-01T14:00,24.6,51,13.7,24.1,0,0,0,14
2022-09-01T15:00,25.8,45,12.9,25.4,0,0,0,8
2022-09-01T16:00,26.7,41,12.5,26.5,0,0,0,4
2022-09-01T17:00,27.5,38,11.8,27.4,0,0,0,5
2022-09-01T18:00,28.3,34,11,28.1,0,0,0,4
2022-09-01T19:00,28.8,32,10.5,27.9,0,0,0,1
2022-09-01T20:00,29.1,30,9.8,27.3,0,0,0,0
2022-09-01T21:00,28.8,29,9.1,26.3,0,0,0,0
2022-09-01T22:00,28,31,9.4,25.8,0,0,0,0
2022-09-01T23:00,26.2,36,10,24.6,0,0,0,0
2022-09-02T00:00,24.2,42,10.6,22.7,0,0,0,0
2022-09-02T01:00,22.9,47,10.9,21.3,0,0,0,0
2022-09-02T02:00,21.8,51,11.2,20.2,0,0,0,0
2022-09-02T03:00,20.8,55,11.4,19.3,0,0,0,0
2022-09-02T04:00,19.9,59,11.5,18.5,0,0,0,0
2022-09-02T05:00,19,63,11.8,17.7,0,0,0,0
2022-09-02T06:00,18.1,66,11.7,16.9,0,0,0,0
2022-09-02T07:00,17.4,69,11.6,16.1,0,0,0,0
2022-09-02T08:00,16.8,70,11.2,15.4,0,0,0,0
2022-09-02T09:00,16.2,71,11,14.9,0,0,0,0
2022-09-02T10:00,15.7,74,11.2,14.5,0,0,0,0
2022-09-02T11:00,15.7,76,11.5,14.6,0,0,0,0
2022-09-02T12:00,17.3,68,11.3,16.2,0,0,0,0
2022-09-02T13:00,19,60,10.9,17.8,0,0,0,0
2022-09-02T14:00,20.6,53,10.7,19.5,0,0,0,1
2022-09-02T15:00,22,48,10.6,22,0,0,0,0
2022-09-02T16:00,23.3,45,10.5,23.9,0,0,0,0
2022-09-02T17:00,24.3,42,10.5,25.2,0,0,0,3
2022-09-02T18:00,25.1,40,10.5,25.9,0,0,0,5
2022-09-02T19:00,25,43,11.5,25.6,0,0,0,8
2022-09-02T20:00,25.1,43,11.6,24.9,0,0,0,15
2022-09-02T21:00,24.8,45,11.9,23.9,0,0,0,7
2022-09-02T22:00,24,48,12.3,23.4,0,0,0,1
2022-09-02T23:00,22.7,55,13.3,22.3,0,0,0,2
2022-09-03T00:00,21.4,65,14.6,21.5,0,0,0,7
2022-09-03T01:00,20.6,73,15.5,21.2,0,0,0,17
2022-09-03T02:00,19.9,78,16,21.1,0,0,0,16
2022-09-03T03:00,19.3,83,16.3,20.6,0,0,0,17
2022-09-03T04:00,18.6,87,16.5,20.1,0,0,0,16
2022-09-03T05:00,18.1,90,16.4,19.5,0,0,0,27
2022-09-03T06:00,17.6,91,16.2,18.9,0,0,0,30
2022-09-03T07:00,17.4,92,16.1,18.8,0,0,0,29
2022-09-03T08:00,18.1,90,16.4,19.7,0,0,0,29
2022-09-03T09:00,19.1,88,17,21,0,0,0,30
2022-09-03T10:00,17.8,92,16.5,19.4,0,0,0,36
2022-09-03T11:00,17.4,94,16.4,18.8,0,0,0,38
2022-09-03T12:00,19.9,86,17.6,21.8,0,0,0,57
2022-09-03T13:00,21.9,73,16.7,23.7,0,0,0,74
2022-09-03T14:00,23.2,64,16,25,0,0,0,78
2022-09-03T15:00,24.4,57,15.4,26.4,0,0,0,60
2022-09-03T16:00,25.6,52,15.1,28,0,0,0,62
2022-09-03T17:00,26.6,49,15.1,29.3,0,0,0,60
2022-09-03T18:00,27.7,46,14.9,30,0,0,0,66
2022-09-03T19:00,26.6,50,15.3,27.8,0,0,0,83
2022-09-03T20:00,26.6,50,15.5,27.6,0,0,0,97
2022-09-03T21:00,25.8,55,16,26.9,0,0,0,100
2022-09-03T22:00,24.8,61,16.7,25.7,0,0,0,71
2022-09-03T23:00,23.7,66,17,24.4,0,0,0,75
2022-09-04T00:00,22.3,73,17.3,23,0,0,0,38
2022-09-04T01:00,21.6,78,17.6,22.7,0,0,0,21
2022-09-04T02:00,21.1,82,17.9,22.6,0,0,0,26
2022-09-04T03:00,20.8,84,18.1,22.6,0,0,0,27
2022-09-04T04:00,20.5,87,18.3,22.3,0,0,0,27
2022-09-04T05:00,20.3,90,18.6,22.5,0,0,0,36
2022-09-04T06:00,20.2,92,18.8,22.4,0,0,0,35
2022-09-04T07:00,19.9,94,18.9,22.1,0,0,0,46
2022-09-04T08:00,20,94,19.1,22.4,0,0,0,48
2022-09-04T09:00,20.1,95,19.2,22.5,0,0,0,41
2022-09-04T10:00,20.1,95,19.3,22.6,0,0,0,58
2022-09-04T11:00,20.3,95,19.4,22.7,0,0,0,50
2022-09-04T12:00,21.3,89,19.4,23.7,0,0,0,50
2022-09-04T13:00,22.8,81,19.4,25,0,0,0,48
2022-09-04T14:00,24.3,74,19.4,26.6,0,0,0,51
2022-09-04T15:00,25.9,67,19.4,28.4,0,0,0,48
2022-09-04T16:00,27.9,60,19.4,31.3,0,0,0,45
2022-09-04T17:00,29.4,54,19.2,33.3,0,0,0,53
2022-09-04T18:00,30.6,50,19,34.6,0,0,0,51
2022-09-04T19:00,30.3,51,19.2,32.6,0,0,0,61
2022-09-04T20:00,29.2,54,19,31.3,0.1,0.1,0,52
2022-09-04T21:00,28.9,56,19.1,31.4,0,0,0,45
2022-09-04T22:00,27.7,61,19.6,31,0,0,0,43
2022-09-04T23:00,26.3,68,20,29.6,0.6,0.6,0,32
2022-09-05T00:00,24.9,78,20.8,28.5,0,0,0,39
2022-09-05T01:00,24.2,84,21.3,28,0,0,0,47
2022-09-05T02:00,23.7,88,21.6,27.7,0,0,0,50
2022-09-05T03:00,23.1,93,22,27.5,0,0,0,56
2022-09-05T04:00,22.9,94,21.9,27.4,0,0,0,55
2022-09-05T05:00,22.6,96,22,27.3,0,0,0,78
2022-09-05T06:00,22.4,97,21.9,27,0,0,0,98
2022-09-05T07:00,22.4,95,21.5,26.6,0.7,0.7,0,100
2022-09-05T08:00,22.1,94,21.1,26.2,0.7,0.7,0,93
2022-09-05T09:00,21.9,96,21.2,25.9,0.4,0.4,0,99
2022-09-05T10:00,21.9,96,21.2,25.7,0.1,0.1,0,100
2022-09-05T11:00,21.9,96,21.2,26,0,0,0,100
2022-09-05T12:00,22.1,94,21.1,26.3,0,0,0,100
2022-09-05T13:00,23,88,20.8,27.3,0,0,0,100
2022-09-05T14:00,24.1,84,21.2,28.5,0,0,0,100
2022-09-05T15:00,24.9,78,20.9,29,0,0,0,73
2022-09-05T16:00,25.8,73,20.5,29.5,0.1,0.1,0,84
2022-09-05T17:00,27.1,65,19.9,30.3,0,0,0,75
2022-09-05T18:00,27.7,60,19.3,30.4,0,0,0,84
2022-09-05T19:00,27.1,66,20.2,30.2,0.1,0.1,0,84
2022-09-05T20:00,27.2,62,19.4,29.8,0,0,0,92
2022-09-05T21:00,27.1,61,18.9,29.4,0,0,0,100
2022-09-05T22:00,26.2,65,19.1,28.1,0.1,0.1,0,84
2022-09-05T23:00,25.5,70,19.6,27.9,0,0,0,61
2022-09-06T00:00,24.6,76,20.1,27.3,0.5,0.5,0,90
2022-09-06T01:00,23.9,81,20.5,27.1,0.4,0.4,0,94
2022-09-06T02:00,23.1,87,20.9,26.6,0.6,0.6,0,94
2022-09-06T03:00,22.9,89,21,26.5,0.2,0.2,0,86
2022-09-06T04:00,22.7,89,20.9,26.2,0.2,0.2,0,86
2022-09-06T05:00,22.5,90,20.7,25.9,0.2,0.2,0,91
2022-09-06T06:00,22.4,90,20.6,25.4,0.3,0.3,0,91
2022-09-06T07:00,21.9,95,21.1,25.2,0.3,0.3,0,95
2022-09-06T08:00,22.1,96,21.4,25.4,0,0,0,98
2022-09-06T09:00,22,95,21.2,25.1,0.3,0.3,0,100
2022-09-06T10:00,21.7,95,20.8,24.9,0.7,0.7,0,100
2022-09-06T11:00,21.7,95,20.8,25,1.1,1.1,0,100
2022-09-06T12:00,21.7,92,20.3,24.5,1.6,1.6,0,100
2022-09-06T13:00,21,89,19.1,23.2,2.2,2.2,0,100
2022-09-06T14:00,20.6,86,18.2,22.2,1.8,1.8,0,100
2022-09-06T15:00,20.3,84,17.5,21.7,1.2,1.2,0,100
2022-09-06T16:00,20.2,87,18,22,2.4,2.4,0,100
2022-09-06T17:00,20.3,86,17.9,22,3.2,3.2,0,100
2022-09-06T18:00,20.2,90,18.5,22,2.7,2.7,0,100
2022-09-06T19:00,21.4,92,20.1,23.7,1.3,1.3,0,100
2022-09-06T20:00,22,90,20.2,24.1,0.7,0.7,0,100
2022-09-06T21:00,21.7,92,20.3,23.4,0.7,0.7,0,94
2022-09-06T22:00,21.2,91,19.7,23.5,1.1,1.1,0,100
2022-09-06T23:00,20.6,93,19.4,22.7,0.4,0.4,0,100
2022-09-07T00:00,20.3,94,19.3,21.8,0.2,0.2,0,100
2022-09-07T01:00,20,96,19.3,21.3,0.2,0.2,0,100
2022-09-07T02:00,19.9,95,19.1,21,0.1,0.1,0,100
2022-09-07T03:00,19.7,95,18.9,20.5,0,0,0,100
2022-09-07T04:00,19.4,95,18.6,20.1,0,0,0,100
2022-09-07T05:00,19.1,95,18.3,19.7,0,0,0,100
2022-09-07T06:00,18.9,95,18,19.3,0,0,0,100
2022-09-07T07:00,18.8,96,18.1,19.3,0,0,0,100
2022-09-07T08:00,18.4,97,17.9,18.9,0.1,0.1,0,100
2022-09-07T09:00,18.2,97,17.7,18.5,0.1,0.1,0,100
2022-09-07T10:00,18.2,95,17.4,19.1,0,0,0,100
2022-09-07T11:00,18.1,95,17.3,18.8,0,0,0,100
2022-09-07T12:00,18.3,93,17.2,18.9,0,0,0,100
2022-09-07T13:00,18.7,90,16.9,19,0.1,0.1,0,100
2022-09-07T14:00,19.4,84,16.7,19.6,0.1,0.1,0,100
2022-09-07T15:00,20.4,78,16.5,20.5,0.1,0.1,0,100
2022-09-07T16:00,21.9,70,16.3,22,0.1,0.1,0,100
2022-09-07T17:00,22.3,69,16.3,22.3,0.1,0.1,0,100
2022-09-07T18:00,22.6,68,16.3,22.6,0.1,0.1,0,100
2022-09-07T19:00,20.6,85,18,21.5,0.3,0.3,0,100
2022-09-07T20:00,20.7,85,18,21.4,0.2,0.2,0,100
2022-09-07T21:00,20.6,84,17.9,21.5,0.2,0.2,0,100
2022-09-07T22:00,20.3,86,17.8,22,0.2,0.2,0,100
2022-09-07T23:00,19.9,87,17.7,21.6,0.2,0.2,0,84
2022-09-08T00:00,19.4,90,17.7,20.9,0.1,0.1,0,51
2022-09-08T01:00,19,91,17.5,20.4,0.1,0.1,0,63
2022-09-08T02:00,18.8,92,17.5,20.4,0.3,0.3,0,68
2022-09-08T03:00,18.6,93,17.5,20.1,0.2,0.2,0,63
2022-09-08T04:00,18.5,94,17.4,20.1,0,0,0,66
2022-09-08T05:00,18.2,94,17.3,19.7,0,0,0,38
2022-09-08T06:00,18,95,17.1,19.2,0,0,0,24
2022-09-08T07:00,18.3,94,17.4,19.6,0,0,0,30
2022-09-08T08:00,18.1,95,17.3,19.3,0,0,0,31
2022-09-08T09:00,17.7,96,17.1,18.8,0,0,0,27
2022-09-08T10:00,17.5,96,16.8,18.7,0,0,0,33
2022-09-08T11:00,17.4,96,16.7,18.4,0,0,0,34
2022-09-08T12:00,18.2,90,16.6,19.2,0,0,0,58
2022-09-08T13:00,19,84,16.3,19.8,0,0,0,68
2022-09-08T14:00,19.9,78,16,20.3,0,0,0,38
2022-09-08T15:00,21.4,69,15.5,21.1,0.1,0.1,0,53
2022-09-08T16:00,22.1,64,15,21.8,0,0,0,71
2022-09-08T17:00,22.9,60,14.7,22.7,0,0,0,91
2022-09-08T18:00,23.2,58,14.4,23,0,0,0,87
2022-09-08T19:00,23.2,58,14.6,23.2,0,0,0,86
2022-09-08T20:00,23.6,56,14.4,23.6,0,0,0,73
2022-09-08T21:00,23.4,57,14.5,23.5,0,0,0,70
2022-09-08T22:00,23.1,61,15,24.1,0,0,0,66
2022-09-08T23:00,22.4,66,15.7,23.8,0,0,0,46
2022-09-09T00:00,21.4,77,17.3,23.4,0,0,0,37
2022-09-09T01:00,21,76,16.7,22.6,0,0,0,42
2022-09-09T02:00,20,83,17.1,21.9,0,0,0,22
2022-09-09T03:00,18.8,89,16.9,20.5,0,0,0,10
2022-09-09T04:00,17.7,93,16.5,19.6,0,0,0,4
2022-09-09T05:00,17,95,16.1,18.6,0,0,0,5
2022-09-09T06:00,16.4,96,15.8,17.8,0,0,0,0
2022-09-09T07:00,16.6,98,16.3,18.1,0,0,0,44
2022-09-09T08:00,16,98,15.6,17,0,0,0,27
2022-09-09T09:00,15.8,97,15.4,16.6,0,0,0,1
2022-09-09T10:00,15.6,97,15.1,16.1,0,0,0,30
2022-09-09T11:00,15.5,96,14.9,15.9,0,0,0,20
2022-09-09T12:00,17.7,86,15.4,18.4,0,0,0,12
2022-09-09T13:00,19.4,72,14.2,19.6,0,0,0,0
2022-09-09T14:00,20.9,63,13.6,20.7,0,0,0,0
2022-09-09T15:00,22.4,55,13,22.7,0,0,0,0
2022-09-09T16:00,23.6,49,12.4,24.4,0,0,0,0
2022-09-09T17:00,24.5,45,11.9,25.7,0,0,0,0
2022-09-09T18:00,25.1,43,11.8,26.2,0,0,0,0
2022-09-09T19:00,25.6,43,12,26.3,0,0,0,0
2022-09-09T20:00,25.6,42,11.9,25.6,0,0,0,0
2022-09-09T21:00,25.3,44,12.1,24.8,0,0,0,0
2022-09-09T22:00,24.4,50,13.2,24.4,0,0,0,0
2022-09-09T23:00,23,59,14.6,23.5,0,0,0,0
2022-09-10T00:00,21.4,70,15.6,22.2,0,0,0,0
2022-09-10T01:00,19.9,80,16.3,21,0,0,0,0
2022-09-10T02:00,18.8,87,16.6,20,0,0,0,0
2022-09-10T03:00,17.8,91,16.4,19.1,0,0,0,0
2022-09-10T04:00,17.2,93,16,18.5,0,0,0,0
2022-09-10T05:00,16.7,94,15.7,18,0,0,0,0
2022-09-10T06:00,16.3,95,15.5,17.6,0,0,0,0
2022-09-10T07:00,16.1,96,15.4,17.2,0,0,0,0
2022-09-10T08:00,15.7,96,15.1,16.5,0,0,0,0
2022-09-10T09:00,15.4,96,14.8,16,0,0,0,0
2022-09-10T10:00,16,94,15,17,0,0,0,46
2022-09-10T11:00,16.6,94,15.5,17.8,0,0,0,45
2022-09-10T12:00,17.4,94,16.4,19.1,0,0,0,36
2022-09-10T13:00,20.6,76,16.2,22.4,0,0,0,8
2022-09-10T14:00,23,59,14.5,24.2,0,0,0,15
2022-09-10T15:00,24.7,49,13.2,26.2,0,0,0,21
2022-09-10T16:00,25.9,43,12.5,27.4,0,0,0,24
2022-09-10T17:00,26.9,39,11.8,28.2,0,0,0,25
2022-09-10T18:00,27.5,36,11.2,28.6,0,0,0,24
2022-09-10T19:00,27.9,36,11.6,28.4,0,0,0,20
2022-09-10T20:00,27.8,36,11.4,27.1,0,0,0,25
2022-09-10T21:00,27.2,39,11.9,26.5,0,0,0,24
2022-09-10T22:00,25.9,48,14,26.1,0,0,0,29
2022-09-10T23:00,24.1,58,15.3,24.8,0,0,0,29
2022-09-11T00:00,22.5,69,16.5,23.3,0,0,0,30
2022-09-11T01:00,21.5,76,17.1,22.8,0,0,0,27
2022-09-11T02:00,20.7,80,17.2,22.1,0,0,0,30
2022-09-11T03:00,20.2,83,17.1,21.4,0,0,0,32
2022-09-11T04:00,19.9,83,17,21.3,0,0,0,31
2022-09-11T05:00,19.7,84,16.9,21.2,0,0,0,34
2022-09-11T06:00,19.3,86,16.9,20.5,0,0,0,33
2022-09-11T07:00,18.9,88,16.9,20.2,0,0,0,53
2022-09-11T08:00,18.9,87,16.8,20.3,0.2,0.2,0,83
2022-09-11T09:00,18.7,88,16.7,20.2,0.1,0.1,0,89
2022-09-11T10:00,18.5,89,16.7,20.2,0.1,0.1,0,82
2022-09-11T11:00,18.6,89,16.8,20.4,0,0,0,84
2022-09-11T12:00,19.3,87,17.1,21.1,0,0,0,79
2022-09-11T13:00,19.8,85,17.2,21.8,0,0,0,89
2022-09-11T14:00,20.5,80,16.9,22.5,0.1,0.1,0,90
2022-09-11T15:00,21.3,68,15.2,22.6,0.2,0.2,0,90
2022-09-11T16:00,21.1,65,14.3,22.2,0,0,0,90
2022-09-11T17:00,20.5,66,13.9,21.5,0.3,0.3,0,91
2022-09-11T18:00,19.4,75,14.9,20.5,1,1,0,100
2022-09-11T19:00,20.2,82,17,21.9,1,1,0,100
2022-09-11T20:00,20.1,84,17.3,21.7,0.9,0.9,0,100
2022-09-11T21:00,19.7,87,17.4,21,1.9,1.9,0,100
2022-09-11T22:00,19.2,90,17.4,20.8,1.1,1.1,0,100
2022-09-11T23:00,18.8,92,17.4,20.1,2.7,2.7,0,100
2022-09-12T00:00,18.6,93,17.5,19.8,1.1,1.1,0,100
2022-09-12T01:00,18.5,95,17.7,19.6,0.8,0.8,0,100
2022-09-12T02:00,18.7,96,18,19.9,1,1,0,100
2022-09-12T03:00,18.8,97,18.3,20.4,1.1,1.1,0,100
2022-09-12T04:00,19.1,97,18.6,21.1,0.9,0.9,0,100
2022-09-12T05:00,19.4,97,18.9,21.8,1.3,1.3,0,100
2022-09-12T06:00,19.6,98,19.2,22.5,1.6,1.6,0,100
2022-09-12T07:00,20,99,19.8,23.4,0.7,0.7,0,100
2022-09-12T08:00,20.1,99,19.9,23.5,0.5,0.5,0,100
2022-09-12T09:00,20,99,19.9,23.1,0.1,0.1,0,100
2022-09-12T10:00,19.9,98,19.7,22.1,0,0,0,100
2022-09-12T11:00,19.7,98,19.4,21.7,0,0,0,100
2022-09-12T12:00,19.8,97,19.3,22.2,0,0,0,100
2022-09-12T13:00,20.1,95,19.3,22.4,0,0,0,100
2022-09-12T14:00,21,91,19.4,23.5,0,0,0,100
2022-09-12T15:00,22.8,81,19.5,25.5,0,0,0,100
2022-09-12T16:00,23.7,77,19.4,26.6,0,0,0,100
2022-09-12T17:00,24.6,72,19.3,27.6,0,0,0,100
2022-09-12T18:00,25.5,69,19.3,28.3,0,0,0,100
2022-09-12T19:00,25.7,69,19.6,28.7,0,0,0,100
2022-09-12T20:00,25.8,69,19.7,29,0,0,0,100
2022-09-12T21:00,25.9,68,19.6,29.3,0,0,0,100
2022-09-12T22:00,25.2,75,20.4,29,0,0,0,77
2022-09-12T23:00,24.6,78,20.6,28,0,0,0,43
2022-09-13T00:00,23.6,84,20.7,27.1,0,0,0,37
2022-09-13T01:00,22.7,90,20.9,26,0,0,0,47
2022-09-13T02:00,22.2,94,21.1,25.6,0,0,0,69
2022-09-13T03:00,21.8,96,21.2,25.2,0.2,0.2,0,84
2022-09-13T04:00,21.5,97,21.1,25.2,1.4,1.4,0,99
2022-09-13T05:00,21.2,97,20.7,24.2,2,2,0,100
2022-09-13T06:00,21.1,98,20.9,24.2,1.7,1.7,0,100
2022-09-13T07:00,21.5,99,21.3,24.9,3.5,3.5,0,100
2022-09-13T08:00,21.4,99,21.2,24.5,2.7,2.7,0,100
2022-09-13T09:00,21.3,99,21.1,24.3,2.2,2.2,0,100
2022-09-13T10:00,21.2,99,21,25,1.9,1.9,0,100
2022-09-13T11:00,21,99,20.9,24.6,1.1,1.1,0,75
2022-09-13T12:00,21.2,99,21,24.7,1.4,1.4,0,50
2022-09-13T13:00,21.6,96,21,25.1,1.5,1.5,0,47
2022-09-13T14:00,22,94,21,25.5,0.6,0.6,0,50
2022-09-13T15:00,22.6,92,21.2,26.2,0.1,0.1,0,51
2022-09-13T16:00,23.4,89,21.4,27.2,0.1,0.1,0,100
2022-09-13T17:00,25,84,22.1,29,0,0,0,78
2022-09-13T18:00,25.6,81,22,29.5,0,0,0,54
2022-09-13T19:00,26,78,21.8,29.5,1.6,1.6,0,64
2022-09-13T20:00,24.9,77,20.5,26.9,1.6,1.6,0,54
2022-09-13T21:00,23.8,81,20.3,26.1,0.6,0.6,0,44
2022-09-13T22:00,23.2,81,19.9,25.4,0,0,0,42
2022-09-13T23:00,22.8,81,19.3,24.5,0,0,0,8
2022-09-14T00:00,21.9,81,18.4,23,0,0,0,0
2022-09-14T01:00,21.3,76,16.8,21.5,0,0,0,0
2022-09-14T02:00,20.6,72,15.3,20.2,0,0,0,2
2022-09-14T03:00,19.8,73,14.7,19.4,0,0,0,5
2022-09-14T04:00,18.9,76,14.6,18.7,0,0,0,4
2022-09-14T05:00,18.2,78,14.4,18.1,0,0,0,0
2022-09-14T06:00,17.7,79,14,17.2,0,0,0,0
2022-09-14T07:00,17.5,79,13.9,16.8,0,0,0,0
2022-09-14T08:00,17.1,80,13.6,16.3,0,0,0,0
2022-09-14T09:00,16.7,82,13.5,16,0,0,0,0
2022-09-14T10:00,16.3,84,13.5,15.9,0,0,0,0
2022-09-14T11:00,15.9,86,13.5,15.5,0,0,0,0
2022-09-14T12:00,16.9,82,13.8,16.6,0,0,0,0
2022-09-14T13:00,18.4,74,13.8,18,0,0,0,0
2022-09-14T14:00,20,68,14,19.6,0,0,0,0
2022-09-14T15:00,21.5,62,13.8,21.5,0,0,0,0
2022-09-14T16:00,22.9,55,13.4,23.1,0,0,0,0
2022-09-14T17:00,24,52,13.4,24.3,0,0,0,8
2022-09-14T18:00,25,48,13.3,24.9,0,0,0,54
2022-09-14T19:00,25.7,47,13.6,24.8,0,0,0,72
2022-09-14T20:00,25.8,48,13.8,24.7,0,0,0,16
2022-09-14T21:00,25.4,51,14.6,25,0,0,0,0
2022-09-14T22:00,24.4,57,15.4,24.9,0,0,0,0
2022-09-14T23:00,22.9,63,15.6,23.9,0,0,0,0
2022-09-15T00:00,21.3,72,16,22.3,0,0,0,0
2022-09-15T01:00,20.2,78,16.1,21.1,0,0,0,0
2022-09-15T02:00,19.4,81,16.1,20,0,0,0,8
2022-09-15T03:00,18.9,83,16,19.2,0,0,0,16
2022-09-15T04:00,18.7,84,15.9,18.8,0,0,0,36
2022-09-15T05:00,18.6,84,15.8,18.6,0,0,0,50
2022-09-15T06:00,18.6,83,15.7,18.6,0,0,0,40
2022-09-15T07:00,18.8,80,15.3,18.6,0,0,0,24
2022-09-15T08:00,18.4,80,14.9,17.9,0,0,0,5
2022-09-15T09:00,17.8,80,14.3,17,0,0,0,0
2022-09-15T10:00,17.1,80,13.6,16.3,0,0,0,0
2022-09-15T11:00,16.6,79,12.8,15.6,0,0,0,0
2022-09-15T12:00,16.8,68,10.7,15,0,0,0,1
2022-09-15T13:00,17.1,60,9.3,14.3,0,0,0,0
2022-09-15T14:00,17.7,56,8.8,15.1,0,0,0,0
2022-09-15T15:00,18.4,53,8.6,16.6,0,0,0,0
2022-09-15T16:00,19.3,49,8.4,18.3,0,0,0,0
2022-09-15T17:00,20.2,47,8.4,19.6,0,0,0,0
2022-09-15T18:00,20.9,44,8.3,20.3,0,0,0,0
2022-09-15T19:00,21.6,42,8.1,20.7,0,0,0,0
2022-09-15T20:00,21.9,41,8.1,20.5,0,0,0,0
2022-09-15T21:00,21.7,42,8.2,19.9,0,0,0,0
2022-09-15T22:00,21.1,47,9.3,19.8,0,0,0,0
2022-09-15T23:00,19.7,55,10.5,19,0,0,0,0
2022-09-16T00:00,18,66,11.6,17.5,0,0,0,0
2022-09-16T01:00,16.6,74,11.9,15.9,0,0,0,0
